Probe	Ensembl
460427	ENSG00000070759
2640551	ENSG00000162368
270437	ENSG00000130402
4890491	ENSG00000123472
4590451	ENSG00000122390
5340689	ENSG00000234616
830309	ENSG00000133193
2900370	ENSG00000089177
3780364	ENSG00000175054
620435	ENSG00000163576
5560326	ENSG00000166192
4050072	ENSG00000240849
4290114	ENSG00000175707
3130370	ENSG00000167766
4230136	ENSG00000120438
1660356	ENSG00000242550
3990441	ENSG00000243064
1580324	ENSG00000187091
5810612	ENSG00000166825
3310097	ENSG00000182612
4780128	ENSG00000162772
5090544	ENSG00000133624
4880022	ENSG00000151023
2640437	ENSG00000115207
7330673	ENSG00000168502
6860239	ENSG00000178338
7150020	ENSG00000174885
6510253	ENSG00000073536
2030148	ENSG00000005448
4050735	ENSG00000184575
5810739	ENSG00000225399
3310528	ENSG00000234807
7570523	ENSG00000257135
6450139	ENSG00000213453
610301	ENSG00000144824
4390349	ENSG00000152454
3710487	ENSG00000196696
3890754	ENSG00000203685
7320129	ENSG00000100228
6250431	ENSG00000171094
6940491	ENSG00000163938
5870475	ENSG00000168028
3930349	ENSG00000205138
4390014	ENSG00000162819
630053	ENSG00000129993
7050372	ENSG00000118004
7000025	ENSG00000198900
4560671	ENSG00000141873
1400438	ENSG00000170949
5690553	ENSG00000084754
4390450	ENSG00000118515
3170615	ENSG00000077684
6280524	ENSG00000163660
1090576	ENSG00000145191
3060379	ENSG00000129657
3130373	ENSG00000231439
3520326	ENSG00000089048
1010138	ENSG00000131931
1580286	ENSG00000085415
610358	ENSG00000087157
4220364	ENSG00000105176
1030348	ENSG00000111276
5570608	ENSG00000115020
6280022	ENSG00000160703
1710630	ENSG00000073849
630609	ENSG00000103489
5340239	ENSG00000256262
1740138	ENSG00000243431
6220553	ENSG00000213337
540639	ENSG00000207709
6770673	ENSG00000120833
5720398	ENSG00000164182
4640168	ENSG00000127445
7200561	ENSG00000165312
3830093	ENSG00000071282
6220538	ENSG00000147443
650075	ENSG00000143970
2140364	ENSG00000131381
1980369	ENSG00000164096
3450730	ENSG00000186314
10754	ENSG00000163827
5670706	ENSG00000148468
3190711	ENSG00000135390
1050487	ENSG00000188277
5270504	ENSG00000135472
2940647	ENSG00000188321
3520711	ENSG00000115204
2320242	ENSG00000240497
6420180	ENSG00000137221
6220470	ENSG00000112592
6900180	ENSG00000166313
6220593	ENSG00000071073
7150575	ENSG00000188112
4830471	ENSG00000050730
6450373	ENSG00000119772
990372	ENSG00000065618
4070289	ENSG00000163166
4760368	ENSG00000109762
6770242	ENSG00000175130
650561	ENSG00000167748
3440377	ENSG00000180628
4250500	ENSG00000128708
4730605	ENSG00000087586
3370523	ENSG00000175104
6520438	ENSG00000187609
1660020	ENSG00000110237
2030044	ENSG00000055070
3800753	ENSG00000164649
2320576	ENSG00000163694
6450253	ENSG00000080947
1030044	ENSG00000158850
5090731	ENSG00000119878
7040717	ENSG00000149313
3120091	ENSG00000167850
2100524	ENSG00000104133
1500131	ENSG00000113742
4880168	ENSG00000183255
4050437	ENSG00000150787
6480554	ENSG00000159871
1340187	ENSG00000246100
4260451	ENSG00000169955
620707	ENSG00000063127
1070044	ENSG00000089639
3290014	ENSG00000163961
6560477	ENSG00000197162
430324	ENSG00000157782
6040554	ENSG00000156787
4010445	ENSG00000139218
1580196	ENSG00000174607
5360315	ENSG00000248175
2680097	ENSG00000119801
3990661	ENSG00000151327
4210692	ENSG00000168061
5910273	ENSG00000198720
2690296	ENSG00000120519
3460754	ENSG00000103126
2350594	ENSG00000104691
6400672	ENSG00000166860
1010209	ENSG00000196388
450750	ENSG00000162949
7200670	ENSG00000112996
1050626	ENSG00000083828
3310445	ENSG00000125901
2140209	ENSG00000078319
1740020	ENSG00000196187
3780672	ENSG00000163531
4610669	ENSG00000117650
520189	ENSG00000149428
610050	ENSG00000166323
1770541	ENSG00000120742
1580431	ENSG00000166908
2360184	ENSG00000188342
2850259	ENSG00000125827
5860204	ENSG00000134285
1340039	ENSG00000003436
2970209	ENSG00000142494
3060377	ENSG00000166482
4880554	ENSG00000165821
6370215	ENSG00000081019
4780743	ENSG00000140374
4220520	ENSG00000204178
4780367	ENSG00000228989
3930195	ENSG00000083168
5820324	ENSG00000176894
2470753	ENSG00000140463
240025	ENSG00000137161
770408	ENSG00000106366
5670440	ENSG00000049249
4040482	ENSG00000153130
2630379	ENSG00000198429
3420291	ENSG00000243284
6900291	ENSG00000211638
840433	ENSG00000172426
6220438	ENSG00000100784
1740487	ENSG00000137274
3800563	ENSG00000180535
5310142	ENSG00000170439
6400349	ENSG00000141564
1690632	ENSG00000161653
5360717	ENSG00000099992
1110377	ENSG00000099624
3170593	ENSG00000132670
4780075	ENSG00000124469
1740685	ENSG00000174839
6620609	ENSG00000114626
5570747	ENSG00000205930
830523	ENSG00000112414
6660201	ENSG00000105607
670326	ENSG00000138443
4570100	ENSG00000224596
520392	ENSG00000181631
5820634	ENSG00000221821
450075	ENSG00000123636
6290537	ENSG00000132541
6980113	ENSG00000112419
2750035	ENSG00000164978
5420575	ENSG00000168003
1260014	ENSG00000231025
2480424	ENSG00000197943
3870634	ENSG00000029363
70630	ENSG00000137393
6510192	ENSG00000107862
870736	ENSG00000112787
240220	ENSG00000177675
4480280	ENSG00000096070
6520682	ENSG00000111361
2810088	ENSG00000137857
990703	ENSG00000114853
2230161	ENSG00000115310
5270100	ENSG00000086967
6770097	ENSG00000165886
2810008	ENSG00000261305
360619	ENSG00000000938
5310161	ENSG00000163738
5260386	ENSG00000115289
3840521	ENSG00000196182
2350452	ENSG00000130487
3170201	ENSG00000213047
6200041	ENSG00000185658
6330608	ENSG00000101213
2340372	ENSG00000179010
3420647	ENSG00000164117
940685	ENSG00000134369
3460541	ENSG00000184319
4050475	ENSG00000142687
5860048	ENSG00000167258
3710735	ENSG00000068831
5270491	ENSG00000134444
6860482	ENSG00000138642
1300369	ENSG00000257704
1110286	ENSG00000224470
7650725	ENSG00000136731
4180458	ENSG00000151090
2850176	ENSG00000258512
1400239	ENSG00000198168
4640753	ENSG00000163319
2900373	ENSG00000130751
2360682	ENSG00000142507
2450563	ENSG00000217128
4150575	ENSG00000050426
4850592	ENSG00000174944
7320731	ENSG00000085511
2230598	ENSG00000099769
3390368	ENSG00000172840
4730746	ENSG00000117115
3140041	ENSG00000079263
1340452	ENSG00000184349
2690370	ENSG00000146757
580152	ENSG00000137968
7150202	ENSG00000198155
5690349	ENSG00000162971
1410050	ENSG00000165389
1300242	ENSG00000171295
7000338	ENSG00000253719
2470408	ENSG00000055208
3390025	ENSG00000188004
6620689	ENSG00000065911
5820403	ENSG00000113240
1300037	ENSG00000182810
3400066	ENSG00000186765
2320408	ENSG00000117616
3060100	ENSG00000162104
4830100	ENSG00000096384
6220092	ENSG00000136247
5910431	ENSG00000187498
3450500	ENSG00000175985
3830168	ENSG00000187156
4570240	ENSG00000135503
4920215	ENSG00000165118
5360487	ENSG00000138780
1340598	ENSG00000105429
650259	ENSG00000154723
6480609	ENSG00000160208
510463	ENSG00000174083
2370358	ENSG00000011600
430289	ENSG00000165028
7160753	ENSG00000142230
830164	ENSG00000185650
4570646	ENSG00000106459
1030053	ENSG00000099326
6220392	ENSG00000205037
1230719	ENSG00000143315
4250437	ENSG00000160957
3400615	ENSG00000203965
1240605	ENSG00000089335
4220270	ENSG00000134897
870608	ENSG00000186446
2030564	ENSG00000116151
730762	ENSG00000164342
2680189	ENSG00000089692
5720072	ENSG00000263002
4070463	ENSG00000241014
1070730	ENSG00000113749
4230347	ENSG00000103415
2940154	ENSG00000163467
730133	ENSG00000207736
3370273	ENSG00000166224
2710553	ENSG00000235568
270343	ENSG00000081014
5310170	ENSG00000172725
1980129	ENSG00000163864
2850167	ENSG00000159307
3930026	ENSG00000100276
1430278	ENSG00000143387
50541	ENSG00000105278
940291	ENSG00000167470
2140121	ENSG00000176788
4060575	ENSG00000081087
2640608	ENSG00000171823
5670154	ENSG00000144152
3190400	ENSG00000186567
7100328	ENSG00000106404
7000370	ENSG00000124091
1470114	ENSG00000127364
6330646	ENSG00000171161
3850687	ENSG00000198855
6420241	ENSG00000164011
4810292	ENSG00000117322
6900424	ENSG00000105397
6020520	ENSG00000127995
4290053	ENSG00000123815
1240300	ENSG00000108515
2140470	ENSG00000106588
4640484	ENSG00000155508
2450553	ENSG00000164169
130603	ENSG00000125971
7510091	ENSG00000171045
6900725	ENSG00000135829
5960471	ENSG00000186174
2260563	ENSG00000121742
6550382	ENSG00000110931
1980452	ENSG00000185955
580328	ENSG00000207973
1110632	ENSG00000167034
4830634	ENSG00000134690
5420132	ENSG00000152495
3990370	ENSG00000167113
270047	ENSG00000111605
2030551	ENSG00000170837
1230592	ENSG00000183044
3400215	ENSG00000174684
6370138	ENSG00000118514
7560647	ENSG00000169169
2760634	ENSG00000104228
3850730	ENSG00000164061
3120037	ENSG00000181751
6350521	ENSG00000058866
6280349	ENSG00000207770
1400717	ENSG00000227825
3610136	ENSG00000196177
1070020	ENSG00000223745
7570484	ENSG00000160180
6200736	ENSG00000173744
2070646	ENSG00000139572
380437	ENSG00000172460
5130093	ENSG00000019144
2320114	ENSG00000169926
3130189	ENSG00000226742
4220468	ENSG00000143153
5050634	ENSG00000151650
1570338	ENSG00000197619
5700373	ENSG00000071539
6270577	ENSG00000212916
5390128	ENSG00000153012
870400	ENSG00000168282
3850630	ENSG00000103942
2100367	ENSG00000188613
4490164	ENSG00000139629
4920408	ENSG00000198242
7200368	ENSG00000101558
2030730	ENSG00000103275
2470431	ENSG00000115947
4010528	ENSG00000163930
5080746	ENSG00000155393
2140707	ENSG00000124107
6940152	ENSG00000162144
4670520	ENSG00000125149
520482	ENSG00000123091
1240452	ENSG00000254093
6860441	ENSG00000167460
6520551	ENSG00000137815
5690328	ENSG00000090263
3850148	ENSG00000163219
7150491	ENSG00000254615
1990594	ENSG00000225978
5220672	ENSG00000151553
1170139	ENSG00000068650
7550239	ENSG00000188649
2360376	ENSG00000089060
4780678	ENSG00000115085
3190301	ENSG00000127527
1740040	ENSG00000102805
5290474	ENSG00000080503
5090414	ENSG00000185608
5570242	ENSG00000141959
770398	ENSG00000187741
7000390	ENSG00000137962
7050382	ENSG00000137752
4230040	ENSG00000128294
6200593	ENSG00000149548
2640292	ENSG00000118523
380379	ENSG00000198894
2570402	ENSG00000168280
1240446	ENSG00000121691
4010546	ENSG00000071994
990678	ENSG00000178093
6760685	ENSG00000143498
5080075	ENSG00000099282
5050025	ENSG00000120696
6940768	ENSG00000134571
5260537	ENSG00000163872
580475	ENSG00000105088
1110291	ENSG00000174482
5690408	ENSG00000177508
6400044	ENSG00000086289
6200196	ENSG00000050438
4850176	ENSG00000101654
6380040	ENSG00000049089
4290050	ENSG00000097021
460050	ENSG00000233836
770484	ENSG00000166704
7210288	ENSG00000026559
1710520	ENSG00000095066
5700735	ENSG00000138496
5560671	ENSG00000181090
1070097	ENSG00000186815
7200136	ENSG00000152969
4490176	ENSG00000090104
4120332	ENSG00000139636
5130750	ENSG00000152804
2490615	ENSG00000145414
7330097	ENSG00000197381
60601	ENSG00000122884
2760458	ENSG00000110011
2260148	ENSG00000139725
2760202	ENSG00000185009
3850187	ENSG00000153558
1820195	ENSG00000177764
4860255	ENSG00000244617
4920382	ENSG00000103043
3520092	ENSG00000087088
2510441	ENSG00000104946
5890736	ENSG00000116161
2650014	ENSG00000116918
670538	ENSG00000099998
1820025	ENSG00000114503
6040066	ENSG00000100167
1470750	ENSG00000094880
5260367	ENSG00000163814
270332	ENSG00000119004
1030017	ENSG00000168298
5220520	ENSG00000167733
3420300	ENSG00000103319
2060475	ENSG00000178150
4070722	ENSG00000170509
160242	ENSG00000102760
2760309	ENSG00000145012
4860437	ENSG00000165724
3870113	ENSG00000176422
4780647	ENSG00000168890
3450228	ENSG00000163702
5690364	ENSG00000165548
2350091	ENSG00000110031
360053	ENSG00000154889
6380010	ENSG00000269430
60390	ENSG00000167118
2190154	ENSG00000110375
6380445	ENSG00000100650
4210717	ENSG00000137218
5090189	ENSG00000105953
6420026	ENSG00000072134
4390343	ENSG00000214106
6650605	ENSG00000163346
990075	ENSG00000125378
2490278	ENSG00000169221
3440392	ENSG00000186231
3800296	ENSG00000112139
3990592	ENSG00000197150
1990292	ENSG00000215041
1230274	ENSG00000154957
7200497	ENSG00000168488
6290605	ENSG00000095002
1940026	ENSG00000250091
5860400	ENSG00000118420
510743	ENSG00000235944
5340427	ENSG00000174130
610554	ENSG00000155313
2370630	ENSG00000152256
6280386	ENSG00000250317
4570398	ENSG00000181104
50201	ENSG00000171488
4850253	ENSG00000120949
70196	ENSG00000171812
2650193	ENSG00000124145
60500	ENSG00000124784
3610228	ENSG00000162734
7050193	ENSG00000197562
4050746	ENSG00000140836
70553	ENSG00000196968
2640451	ENSG00000105723
6250019	ENSG00000160691
6250435	ENSG00000163947
4040524	ENSG00000154380
3800079	ENSG00000105583
7040037	ENSG00000107874
2320068	ENSG00000113384
1980328	ENSG00000167535
7040707	ENSG00000054523
4220044	ENSG00000110446
580500	ENSG00000100156
2940369	ENSG00000113558
4210538	ENSG00000163328
4290403	ENSG00000153551
6980333	ENSG00000267242
6020630	ENSG00000008516
1570431	ENSG00000223914
620152	ENSG00000216588
6380327	ENSG00000164494
4220041	ENSG00000064651
6100180	ENSG00000172638
940435	ENSG00000171206
6760088	ENSG00000165060
1400220	ENSG00000181800
4590224	ENSG00000126860
7150632	ENSG00000188227
3850129	ENSG00000177614
4040747	ENSG00000267059
940356	ENSG00000134470
1070189	ENSG00000168646
3710075	ENSG00000221955
2100162	ENSG00000122733
2030079	ENSG00000176783
6350491	ENSG00000215529
6620315	ENSG00000119723
6220685	ENSG00000113845
1470253	ENSG00000186162
3930452	ENSG00000155111
2070215	ENSG00000165156
1050180	ENSG00000166454
3120129	ENSG00000183960
6350392	ENSG00000115902
1990390	ENSG00000127328
4830632	ENSG00000155465
5890619	ENSG00000198363
110274	ENSG00000198919
1850360	ENSG00000243056
4040711	ENSG00000041357
3180097	ENSG00000186188
4540538	ENSG00000154165
2230653	ENSG00000115827
5220189	ENSG00000155629
2810520	ENSG00000225051
1470209	ENSG00000143183
7150563	ENSG00000171617
5050731	ENSG00000117899
6250446	ENSG00000185219
2140048	ENSG00000178217
5820725	ENSG00000177932
1500187	ENSG00000103222
6020450	ENSG00000112164
1430767	ENSG00000111653
4860184	ENSG00000166228
3890176	ENSG00000187840
5860528	ENSG00000243709
2370255	ENSG00000059573
5050768	ENSG00000154359
50338	ENSG00000259225
4050128	ENSG00000196562
4250066	ENSG00000139496
5340132	ENSG00000247596
240020	ENSG00000230262
3450201	ENSG00000111913
7160041	ENSG00000112309
6980092	ENSG00000040633
4590468	ENSG00000138614
4050717	ENSG00000036448
2470243	ENSG00000104219
7100162	ENSG00000242689
4250241	ENSG00000101194
6940356	ENSG00000085377
5870164	ENSG00000155926
4180521	ENSG00000137216
610376	ENSG00000170584
1170524	ENSG00000135617
6280379	ENSG00000170500
6270600	ENSG00000180694
3610377	ENSG00000235724
3360088	ENSG00000185842
20470	ENSG00000161835
450341	ENSG00000165832
830719	ENSG00000155189
4390438	ENSG00000159216
4150142	ENSG00000163541
7040521	ENSG00000130584
1400601	ENSG00000124191
3420180	ENSG00000166261
770564	ENSG00000162817
580187	ENSG00000113231
5720327	ENSG00000100567
2810121	ENSG00000149262
6520215	ENSG00000135046
1030064	ENSG00000198466
7210300	ENSG00000166295
7570673	ENSG00000183696
1430403	ENSG00000139132
4490520	ENSG00000169508
430437	ENSG00000206053
3780070	ENSG00000225975
7100066	ENSG00000168002
4060131	ENSG00000181744
3120367	ENSG00000104549
3710753	ENSG00000138660
670463	ENSG00000147853
2260730	ENSG00000065621
4850735	ENSG00000141384
3870707	ENSG00000242779
160736	ENSG00000037757
4590661	ENSG00000144524
3850703	ENSG00000106330
3990646	ENSG00000150995
270240	ENSG00000112053
2260703	ENSG00000135698
1820544	ENSG00000160818
1070685	ENSG00000215883
3400072	ENSG00000198131
4810288	ENSG00000185085
2510292	ENSG00000152193
5490563	ENSG00000171443
510762	ENSG00000117868
7320154	ENSG00000261879
5340338	ENSG00000007968
1410170	ENSG00000047932
2100608	ENSG00000165526
2450132	ENSG00000184436
2190605	ENSG00000170379
6760717	ENSG00000066455
6400195	ENSG00000243927
990136	ENSG00000185480
4200386	ENSG00000124659
5420438	ENSG00000168005
6840209	ENSG00000171747
5900411	ENSG00000188393
360181	ENSG00000196569
1500280	ENSG00000119917
5490246	ENSG00000117020
840685	ENSG00000125538
2710717	ENSG00000229715
5900367	ENSG00000183111
3460632	ENSG00000187510
1470129	ENSG00000258469
4490242	ENSG00000065243
2510593	ENSG00000176485
5360086	ENSG00000164091
3520504	ENSG00000090447
2060246	ENSG00000197557
1570291	ENSG00000137776
150072	ENSG00000140968
4560270	ENSG00000206527
1510373	ENSG00000164953
1510240	ENSG00000141655
160309	ENSG00000184281
6370414	ENSG00000184293
5360653	ENSG00000157184
5550014	ENSG00000143374
5130521	ENSG00000174276
1230228	ENSG00000102854
1940692	ENSG00000119681
4220672	ENSG00000198417
5870451	ENSG00000231369
3180189	ENSG00000257267
3800634	ENSG00000169857
4070014	ENSG00000011132
2630132	ENSG00000130733
7200647	ENSG00000213563
1230192	ENSG00000169682
1110100	ENSG00000205155
7650376	ENSG00000136051
7050609	ENSG00000108039
5310427	ENSG00000166889
5220692	ENSG00000166546
4150563	ENSG00000103148
1940056	ENSG00000166532
4010189	ENSG00000072849
1980047	ENSG00000249087
6940561	ENSG00000119632
10768	ENSG00000133424
2940044	ENSG00000137210
6270114	ENSG00000119535
4150711	ENSG00000135913
160746	ENSG00000198931
620692	ENSG00000181035
5960358	ENSG00000152684
6060066	ENSG00000170954
2710646	ENSG00000148450
2690484	ENSG00000118965
6770403	ENSG00000178567
1110129	ENSG00000110497
6650220	ENSG00000215251
6940634	ENSG00000108309
1940332	ENSG00000167549
620603	ENSG00000151422
2370632	ENSG00000099953
6270056	ENSG00000196387
3610364	ENSG00000125775
5220133	ENSG00000186806
1450524	ENSG00000155561
1980528	ENSG00000150455
2850538	ENSG00000011454
2940528	ENSG00000147955
6580458	ENSG00000080802
4480520	ENSG00000071794
7050484	ENSG00000159840
3290184	ENSG00000235720
4830717	ENSG00000075856
1400424	ENSG00000207561
4010020	ENSG00000120690
6200390	ENSG00000198056
5340653	ENSG00000267100
5340762	ENSG00000226496
2570615	ENSG00000121410
2230133	ENSG00000087076
6520494	ENSG00000067900
2650475	ENSG00000077157
1300300	ENSG00000153093
1010630	ENSG00000111641
450521	ENSG00000170604
7380347	ENSG00000183763
5360386	ENSG00000163808
5860376	ENSG00000002330
2140735	ENSG00000160271
5870594	ENSG00000172007
4570358	ENSG00000108797
6280170	ENSG00000188389
4230546	ENSG00000239653
5390497	ENSG00000181016
2490240	ENSG00000132334
3520598	ENSG00000250510
630152	ENSG00000108244
50681	ENSG00000103248
3780762	ENSG00000145919
4070711	ENSG00000136830
870128	ENSG00000106261
5080575	ENSG00000100865
6940255	ENSG00000187838
2900372	ENSG00000170632
2900730	ENSG00000161681
4850519	ENSG00000067248
3850754	ENSG00000130518
5090403	ENSG00000198898
1070181	ENSG00000129003
3800445	ENSG00000143314
4810368	ENSG00000101752
6660630	ENSG00000164938
6270523	ENSG00000123454
4230746	ENSG00000182048
4230593	ENSG00000255569
620551	ENSG00000164080
670112	ENSG00000144048
7550437	ENSG00000225190
4210408	ENSG00000180758
1430670	ENSG00000104852
7330201	ENSG00000213186
4900095	ENSG00000169905
5550376	ENSG00000229417
4760632	ENSG00000148498
650743	ENSG00000148655
1190113	ENSG00000185236
1240192	ENSG00000133275
4760053	ENSG00000186854
7050059	ENSG00000185869
4220561	ENSG00000173991
650427	ENSG00000136872
1580168	ENSG00000075089
630717	ENSG00000189180
670392	ENSG00000066135
4290273	ENSG00000015676
3710551	ENSG00000088881
830026	ENSG00000134830
670673	ENSG00000171552
6590445	ENSG00000132669
5490523	ENSG00000054611
4590100	ENSG00000103021
5890070	ENSG00000137204
450026	ENSG00000170128
1300608	ENSG00000255198
3850274	ENSG00000106701
6550537	ENSG00000004897
5700301	ENSG00000100744
70121	ENSG00000261040
2570091	ENSG00000119403
4250255	ENSG00000172640
2320243	ENSG00000107331
50286	ENSG00000122547
4210167	ENSG00000179583
2570008	ENSG00000186111
270309	ENSG00000101343
4230215	ENSG00000109189
7560301	ENSG00000132434
670279	ENSG00000198298
110615	ENSG00000104129
240121	ENSG00000184922
6370347	ENSG00000263883
3390021	ENSG00000139410
6650440	ENSG00000171105
1030674	ENSG00000163527
2120053	ENSG00000138061
4180100	ENSG00000136044
2340750	ENSG00000141446
4280482	ENSG00000136048
4050678	ENSG00000268758
7510711	ENSG00000196502
7150678	ENSG00000167461
4180133	ENSG00000165480
4250309	ENSG00000023608
1940360	ENSG00000111669
1570601	ENSG00000120913
2190010	ENSG00000161800
3710189	ENSG00000121897
1470470	ENSG00000182885
5490079	ENSG00000257446
5960326	ENSG00000166105
4040376	ENSG00000155506
5570048	ENSG00000147475
4900086	ENSG00000140511
5860551	ENSG00000113303
3780056	ENSG00000006625
6220037	ENSG00000147679
380703	ENSG00000145817
60307	ENSG00000119616
6510553	ENSG00000116017
990747	ENSG00000105443
7050719	ENSG00000143110
520747	ENSG00000132846
3460440	ENSG00000137747
5290014	ENSG00000164756
1170136	ENSG00000135002
5220678	ENSG00000174004
2320050	ENSG00000187650
6450056	ENSG00000090674
5690324	ENSG00000198837
1820133	ENSG00000125485
830563	ENSG00000160191
6200273	ENSG00000237149
6110477	ENSG00000090273
2630411	ENSG00000166260
1940358	ENSG00000164946
1340079	ENSG00000242338
4230195	ENSG00000166833
1820196	ENSG00000085465
5050524	ENSG00000133935
6400564	ENSG00000069667
4040170	ENSG00000086506
5290719	ENSG00000167914
5820482	ENSG00000215068
3940672	ENSG00000115145
7380333	ENSG00000244041
1710386	ENSG00000241852
4070025	ENSG00000121577
2070564	ENSG00000124593
5310437	ENSG00000101335
5260333	ENSG00000102445
5870608	ENSG00000173281
1740592	ENSG00000110400
1400673	ENSG00000146670
940414	ENSG00000172803
5720059	ENSG00000145990
6380021	ENSG00000115520
2100767	ENSG00000158270
7510196	ENSG00000255837
5900750	ENSG00000186889
510739	ENSG00000068383
3120139	ENSG00000117691
730341	ENSG00000118260
70181	ENSG00000205531
6840491	ENSG00000164463
6330025	ENSG00000223496
3780138	ENSG00000115464
5090192	ENSG00000232818
1850164	ENSG00000167107
940129	ENSG00000119599
3400753	ENSG00000154262
7380088	ENSG00000004534
6510402	ENSG00000139613
940286	ENSG00000023318
2450639	ENSG00000102804
3610722	ENSG00000121957
7040240	ENSG00000173575
1410392	ENSG00000160087
580484	ENSG00000127946
2510746	ENSG00000130517
6480315	ENSG00000062194
4150215	ENSG00000113621
6560564	ENSG00000154229
6020427	ENSG00000227345
5570326	ENSG00000214711
4220433	ENSG00000012171
2850047	ENSG00000239388
3390605	ENSG00000141577
870164	ENSG00000148331
2680044	ENSG00000069974
6590441	ENSG00000153827
20739	ENSG00000258920
6130382	ENSG00000165983
6480494	ENSG00000170430
5220452	ENSG00000162520
620300	ENSG00000002834
670719	ENSG00000187008
4810220	ENSG00000101407
4250327	ENSG00000155366
10767	ENSG00000251322
3360379	ENSG00000241170
3190300	ENSG00000213939
6280243	ENSG00000107447
1500347	ENSG00000130772
5720474	ENSG00000113119
1440440	ENSG00000114738
2750184	ENSG00000160014
2970632	ENSG00000164610
3990504	ENSG00000153339
870411	ENSG00000156395
2810241	ENSG00000077348
2850100	ENSG00000026297
5490646	ENSG00000178028
1820386	ENSG00000188677
4640333	ENSG00000065029
1230112	ENSG00000039319
780053	ENSG00000224877
3190441	ENSG00000158161
5690521	ENSG00000167524
2370128	ENSG00000138463
5090050	ENSG00000184752
1340746	ENSG00000158715
6100615	ENSG00000125810
5290192	ENSG00000113597
150280	ENSG00000126107
2940576	ENSG00000146834
6940427	ENSG00000120784
1070242	ENSG00000086232
5050129	ENSG00000153291
3440446	ENSG00000136932
3800068	ENSG00000153767
4760095	ENSG00000006016
6270390	ENSG00000102543
2900193	ENSG00000148835
4780491	ENSG00000205269
1410075	ENSG00000157954
6620730	ENSG00000240898
7100520	ENSG00000107175
4150520	ENSG00000104312
580719	ENSG00000136122
6270201	ENSG00000118894
6620753	ENSG00000107372
130079	ENSG00000172361
1440296	ENSG00000132475
7160274	ENSG00000117862
5310484	ENSG00000203709
1260193	ENSG00000135631
4150687	ENSG00000090266
240274	ENSG00000115594
3310400	ENSG00000017427
620725	ENSG00000143179
4780437	ENSG00000145362
1440196	ENSG00000105695
1050168	ENSG00000124102
2710386	ENSG00000174780
5720482	ENSG00000138646
770521	ENSG00000232237
6350332	ENSG00000071537
6770543	ENSG00000103184
5860110	ENSG00000144840
4490332	ENSG00000184863
6040379	ENSG00000066422
5900286	ENSG00000184939
730465	ENSG00000107021
3990292	ENSG00000155090
4220544	ENSG00000146410
3060477	ENSG00000161016
3360646	ENSG00000013364
3990768	ENSG00000261737
240035	ENSG00000105784
5960017	ENSG00000108591
4810053	ENSG00000118454
160209	ENSG00000134901
3290170	ENSG00000175575
3800564	ENSG00000244515
1780411	ENSG00000133027
10673	ENSG00000196576
430270	ENSG00000178913
1690735	ENSG00000139350
1010431	ENSG00000103316
6250382	ENSG00000129055
3780088	ENSG00000205790
4850215	ENSG00000131584
6020674	ENSG00000170088
3360681	ENSG00000118503
6550561	ENSG00000128594
5960709	ENSG00000175279
5560139	ENSG00000138698
10164	ENSG00000186017
5670192	ENSG00000187456
3800551	ENSG00000135596
3780246	ENSG00000114942
4490706	ENSG00000106245
6660315	ENSG00000151689
4120379	ENSG00000162676
870543	ENSG00000177669
6100523	ENSG00000112335
5890524	ENSG00000140471
1980309	ENSG00000169429
3460711	ENSG00000072803
4210630	ENSG00000225485
2630601	ENSG00000054965
6660025	ENSG00000166343
4150278	ENSG00000161326
1010181	ENSG00000156671
7570682	ENSG00000163885
3420097	ENSG00000100416
2490181	ENSG00000136527
610138	ENSG00000126067
5910019	ENSG00000173369
2190241	ENSG00000072958
1050240	ENSG00000175482
6180687	ENSG00000112759
70707	ENSG00000178252
3850767	ENSG00000188322
110332	ENSG00000235532
6110653	ENSG00000255571
4640064	ENSG00000111321
4040091	ENSG00000155093
6560390	ENSG00000184164
620280	ENSG00000130522
1570523	ENSG00000100325
360170	ENSG00000164114
4390564	ENSG00000069275
610333	ENSG00000131748
5090274	ENSG00000158156
4900440	ENSG00000185043
7510379	ENSG00000151835
7150598	ENSG00000134202
3520730	ENSG00000175662
7380273	ENSG00000159618
1780619	ENSG00000110047
4480730	ENSG00000206177
6110592	ENSG00000106077
1980634	ENSG00000113763
3400349	ENSG00000162222
5340017	ENSG00000130600
2900274	ENSG00000168140
6620176	ENSG00000163607
5700477	ENSG00000113389
7100402	ENSG00000230812
3140139	ENSG00000104725
7050468	ENSG00000105609
5720180	ENSG00000180340
1740300	ENSG00000106327
5560100	ENSG00000143740
3170538	ENSG00000128908
2370441	ENSG00000035499
160168	ENSG00000049167
1300239	ENSG00000166326
6200494	ENSG00000153774
2000730	ENSG00000253667
2370703	ENSG00000114439
2750414	ENSG00000107864
4540326	ENSG00000100994
4050711	ENSG00000147592
6480092	ENSG00000039523
7200431	ENSG00000104064
1170349	ENSG00000159166
7550494	ENSG00000113811
3520095	ENSG00000179262
5260600	ENSG00000197343
3290291	ENSG00000163950
4390327	ENSG00000122705
7330070	ENSG00000159314
50296	ENSG00000203780
6200768	ENSG00000221823
50563	ENSG00000175920
4900338	ENSG00000244291
6770202	ENSG00000086200
2650564	ENSG00000133321
3360093	ENSG00000173163
5270280	ENSG00000170515
5860446	ENSG00000173838
4810139	ENSG00000135045
460450	ENSG00000206549
5870255	ENSG00000177842
940039	ENSG00000177885
